User_ID,annual_income,number_of_children,proximity_town,sum
1004812,149904.2772,1,11.839347,115460
1004813,64268.58234,4,19.24861,45248
1004814,1946.237542,0,64.68327433,45563
1004815,115182.6454,0,32.5195139,89872
1004817,39834.3908,2,19.9848222,8862
1004819,225566.8723,1,47.43943466,284333
1004820,45148.05118,2,6.24771759,18272
1004821,50445.04053,0,18.57132586,52501
1004822,0,0,0.48345396,4462
1004823,164070.8078,2,21.211438,149870
1004824,64734.47997,0,3.99528169,57406
1004826,45157.26565,0,47.936386,83134
1004827,0,0,14.72988316,11808
1004828,32356.56895,1,21.45277254,29528
1004829,165808.2253,3,24.65441964,131115
1004830,38217.83052,0,21.7113694,52275
1004831,47476.22964,0,16.6935254,54838
1004832,26774.05486,0,44.3349436,31091
1004833,60891.60721,1,47.831475,54790
1004834,140901.7952,2,1.3574252,132490
1004836,40873.17664,0,7.122756312,23974
1004837,64493.85679,1,9.235494,100816
1004838,0,2,6.991219873,10628
1004840,83545.31314,1,66.9532734,59811
1004841,0,0,47.852768,39409
1004842,58692.97919,3,21.88238449,41223
1004843,52856.80064,0,1.83766574,45228
1004845,68287.37321,1,66.1697788,38207
1004846,9101.786177,0,16.4514375,11928
1004847,37324.63806,2,1.173127952,23436
1004848,79242.57066,1,44.6262165,106231
1004849,47261.87177,3,,47934
1004852,105119.7354,2,2.617134983,108080
1004853,14379.85011,3,33.96736123,22695
1004854,151044.7955,1,1.3416718,156669
1004855,5983.346666,1,0.35146354,32962
1004856,3154.242841,2,11.7199113,13937
1004857,33134.53779,2,12.2959,40803
1004858,9086.486885,0,32.17119519,22555
1004859,0,0,15.64472741,13770
1004860,16650.04512,1,6.35359681,28283
1004861,58911.91407,2,0.5863277,39514
1004862,32376.71133,0,36.1892914,31344
1004863,38963.18642,0,5.175932994,15357
1004865,102775.0256,0,3.552419554,72842
1004866,65574.74213,1,16.1317976,21925
1004867,209191.2539,2,45.7923866,244064
1004868,158990.8168,0,,83567
1004869,134815.599,0,1.58549773,130677
1004870,88968.85274,3,23.7129711,66922
1004873,11121.25262,0,15.6532752,19725
1004874,62826.05344,3,6.13755323,42043
1004875,27899.93806,1,14.81563347,9401
1004877,0,0,16.336992,38142
1004878,49954.24758,2,9.369364445,46690
1004879,180526.215,1,0.956813678,193850
1004880,44147.9111,2,16.6765132,8032
1004881,0,0,3.18751782,8137
1004882,63282.73528,2,11.5158945,49687
1004883,15450.95718,2,8.251363842,5677
1004884,81109.55486,1,24.5943376,96949
1004886,79122.59931,1,49.58495,59979
1004887,88990.1019,1,0.3941633,103346
1004888,155001.3347,1,58.96247181,143487
1004889,116033.3911,1,21.49849114,79181
1004890,2583.761104,1,8.45811255,34565
1004891,47620.72624,0,23.5666499,20670
1004892,52647.74934,0,6.821842659,13960
1004893,27372.03104,0,19.35154382,42591
1004894,20266.96748,0,0.3887426,19614
1004895,22901.84286,0,8.18245291,37582
1004896,3896.613026,0,26.3488173,8757
1004897,164647.291,0,0.29743798,216828
1004898,135376.349,0,15.63844961,171185
1004899,33428.70147,1,8.67325932,72558
1004901,52172.12837,0,13.1456224,80445
1004902,84923.7599,1,21.445586,96100
1004903,70002.38321,2,3.185789,51810
1004904,181172.4032,1,4.11486652,164171
1004905,44739.93361,4,16.21142316,11433
1004906,147059.3448,2,2.529497254,113171
1004907,73656.31159,1,1.57226673,75522
1004908,69794.73165,2,43.257629,80997
1004909,5711.545216,2,2.77984883,30464
1004911,87051.94289,0,9.755677113,33086
1004912,0,1,3.4474378,7955
1004913,0,1,24.68688735,5381
1004914,28925.65501,1,63.8287114,30567
1004915,54268.77467,0,2.635684128,32559
1004916,52452.90744,2,3.74313353,26806
1004917,70006.32136,3,28.63675244,62615
1004918,111991.8553,0,8.863811892,100314
1004920,30634.99457,5,2.81851391,10077
1004921,119698.3542,1,7.31694674,140306
1004922,120306.8106,0,44.83322887,45722
1004923,182.7153118,2,2.31842889,21595
1004924,0,0,,9971
1004926,0,1,3.6355377,11256
1004927,65851.11998,4,29.4488128,81722
1004928,187872.8381,1,9.57853685,194551
1004929,45953.68431,0,0.624973689,16361
1004930,42776.79861,0,0.16369269,35949
1004931,48122.7953,0,41.47829958,37751
1004933,123979.8604,1,45.4482843,110878
1004934,97491.12039,1,4.481929497,85495
1004935,0,3,24.8635449,14197
1004937,85446.51577,0,37.1723237,111560
1004939,146700.9273,1,9.435137174,82651
1004940,155719.5958,1,18.136134,173157
1004942,28846.72054,2,35.7126894,50111
1004943,34422.03564,0,1.1363634,1395
1004944,950.9516974,0,25.86935999,19670
1004945,32956.97004,0,1.971322447,40321
1004946,78098.90356,1,8.18881777,81530
1004947,55921.09834,1,0.92239678,66948
1004948,83014.28096,0,11.715219,69694
1004949,54743.63148,1,9.83385391,3651
1004950,93312.69851,3,18.871739,68506
1004951,281565.3626,0,34.46312589,209109
1004952,4782.929483,1,0.549838514,36681
1004953,20721.3537,3,63.7829581,39034
1004954,60946.50028,6,31.53689765,51068
1004956,68711.66522,0,25.144883,53836
1004957,319911.3545,1,29.2717312,287706
1004958,49414.7793,1,1.9929228,105177
1004960,52620.88493,2,4.642791671,24887
1004961,89394.38048,1,43.25372889,76367
1004962,45386.0945,2,39.7877596,96686
1004964,211001.7422,2,0.27379684,185020
1004965,54035.18631,0,2.5515115,45498
1004966,24520.57948,0,14.52311681,27568
1004968,2591.423756,1,22.9732327,25305
1004969,26479.52125,2,4.5539971,27713
1004970,0,0,2.192766895,10076
1004972,174183.0275,0,6.993568919,121700
1004973,0,2,6.3655796,49612
1004975,68497.63485,1,6.13245891,95914
1004976,37950.14376,0,17.752759,55848
1004977,76241.99661,0,11.7429216,87733
1004978,0,3,4.51116872,49376
1004979,362846.8041,0,3.8534566,383621
1004980,65726.73451,1,3.7619966,61645
1004982,2515.05685,1,9.51244445,27759
1004983,58216.27642,2,28.1741355,28203
1004984,32143.24434,0,6.55283154,35388
1004985,44845.0239,0,26.2769999,58678
1004986,38972.7738,0,35.57966485,50046
1004987,67439.2773,0,14.56244872,43071
1004989,96890.7234,0,0.879492823,44065
1004990,11256.06449,1,6.943984949,20692
1004991,28485.89722,1,8.356279,6144
1004993,0,1,0.31534695,1864
1004994,84538.46827,2,9.662658545,27200
1004995,113882.0896,2,2.877975612,106162
1004996,0,2,24.18768473,47998
1004997,25160.77864,1,39.5259989,35094
1004998,15766.95528,1,26.74912893,47045
1004999,9352.193275,0,23.532711,33297
1005000,235552.1663,1,7.56772783,222459
1005001,56825.04991,2,14.9724428,57261
1005002,66007.06374,2,24.28598796,74843
1005003,34360.39267,1,31.61278458,15696
1005004,40858.63076,0,39.16157544,22584
1005005,162250.624,0,0.353241,160168
1005008,53965.64687,0,4.49166,60039
1005009,80993.19569,0,15.9185455,7035
1005010,37689.829,0,9.772241944,9855
1005011,226334.4122,1,43.69145763,189815
1005012,0,2,59.24232831,18370
1005013,5470.688864,1,8.722812471,40532
1005014,48707.28281,0,1.5282692,40531
1005015,233961.2265,2,1.23642718,222547
1005016,29146.68792,1,1.2625328,10697
1005017,21390.50541,0,15.4948622,54298
1005018,152950.3502,2,4.93322323,114001
1005019,54077.78351,2,28.36185171,18204
1005020,88270.8621,0,41.9156613,63901
1005021,10105.98964,0,55.7853651,82700
1005023,5993.406048,0,6.125214276,29102
1005024,47296.15782,2,0.881221573,41365
1005025,27381.04476,2,0.74175771,26190
1005026,255914.8577,3,21.27678247,254521
1005029,84373.94061,0,72.124826,116370
1005030,41931.90663,1,4.56342656,41211
1005031,0,2,67.85929556,27202
1005032,18954.53554,0,7.88746165,15962
1005033,0,1,37.5471883,9542
1005034,52596.10024,0,22.14432439,60639
1005035,66109.07965,1,16.66251986,130898
1005036,22910.98158,1,25.15466745,12696
1005037,43001.54725,1,5.473315765,22846
1005038,51550.24516,1,7.6867218,62872
1005039,138884.7621,1,8.618638,107865
1005040,0,2,15.5387143,26258
1005041,9405.192112,0,,41171
1005042,104610.3476,3,52.39991697,110082
1005043,22733.18226,0,15.995561,25843
1005044,115710.3459,1,2.88527335,32514
1005045,8652.287375,1,5.334364923,12319
1005046,321185.244,0,19.42467261,298169
1005047,97664.3327,2,24.8298638,58012
1005048,6436.057198,3,0.759784159,10684
1005049,57346.10988,1,6.174544418,89820
1005050,30015.66183,1,21.93551497,48016
1005051,27466.11315,0,14.645933,15188
1005052,14786.58984,0,18.74523234,15992
1005053,110431.9395,3,15.2557463,90300
1005054,204951.4245,0,3.66244887,204880
1005055,76578.12598,1,26.751445,27434
1005056,96161.05709,1,6.995319122,109378
1005057,67618.97568,0,6.687828139,27675
1005058,34736.05868,0,22.35158511,41932
1005059,14301.69242,0,11.25568665,22320
1005060,27275.96809,3,6.835263562,45861
1005061,98291.48361,1,43.26486546,70606
1005063,99228.78807,2,21.3993459,89194
1005064,0,1,16.43988782,40471
1005065,36907.43784,2,2.96755883,52117
1005066,0,0,7.988373827,9227
1005067,74446.84134,2,0.97878172,48595
1005068,61351.60261,1,2.3766338,36868
1005069,27346.97335,0,14.3994593,20629
1005070,188388.1388,0,4.46117453,223267
1005071,54330.65067,2,9.3432241,49652
1005074,191600.0694,0,38.628871,227093
1005075,26702.27001,1,4.157749298,26167
1005076,32874.63536,2,84.235394,52338
1005077,82981.98307,0,43.8161597,137264
1005078,44890.84096,0,1.315536164,38524
1005079,26838.07404,0,6.159666226,15789
1005080,60883.35899,2,16.8328614,41238
1005081,40601.27452,1,38.5363838,29478
1005082,87546.48645,1,0.42438739,62790
1005083,63961.77735,3,21.69365426,46822
1005084,16993.91845,0,1.3584182,26000
1005085,204729.6955,2,6.2545951,160813
1005086,126609.2478,1,5.3883672,60256
1005087,85906.75114,4,0.74497526,128231
1005088,16270.86349,0,4.2321653,15869
1005089,85217.4715,1,26.371587,12922
1005090,164243.9243,2,21.35578711,160622
1005091,159315.341,0,18.48985165,121321
1005092,35001.97805,2,4.38635799,21598
1005095,0,1,2.5544187,19324
1005096,102686.6912,2,1.2171858,63271
1005097,9195.598416,0,7.45496524,28270
1005098,50448.87557,1,11.18335719,76749
1005099,82681.63099,0,1.94692926,77056
1005100,290537.7937,1,27.8651233,269622
1005101,46231.2816,0,24.5232779,12136
1005102,159894.6835,2,4.9964261,176322
1005103,159043.6252,4,8.94716592,136233
1005104,48211.75926,4,25.7964292,19542
1005105,26409.98962,0,6.872125795,11783
1005106,37213.22502,1,7.1781167,26434
1005107,121958.2118,2,14.2784767,169951
1005108,67851.43306,1,4.612346,111134
1005109,25238.98153,1,4.96855523,1763
1005111,225836.9272,1,2.8421335,252453
1005112,118882.5435,1,2.5525859,63808
1005113,157870.7055,1,1.81483373,156784
1005114,63898.33927,2,38.6859831,56581
1005115,8355.916758,1,22.3424421,8128
1005116,29095.02018,1,27.3153661,16644
1005117,21105.53103,0,9.48536982,8597
1005118,37060.87431,0,1.849936622,39160
1005119,59070.80055,1,9.57153153,23013
1005120,30418.90827,0,73.29787139,81492
1005121,30440.64677,0,21.9168738,58779
1005122,20232.93812,0,4.69132686,81066
1005123,82314.27512,1,3.265691978,9192
1005124,53114.7138,2,5.815281,110653
1005126,48891.46543,1,5.896211635,49236
1005127,30132.16017,2,33.5283543,15231
1005128,9597.258812,2,11.19156914,19116
1005129,26410.74828,0,38.38437363,21813
1005131,122479.4639,0,15.45991627,101945
1005132,0,2,34.2349292,19907
1005133,63858.65615,1,3.565474667,3888
1005134,83285.15886,2,8.65163338,48117
1005135,49535.60109,1,4.68688813,26265
1005136,105404.5603,0,3.395132596,106094
1005137,67647.30938,1,14.1843532,68737
1005138,48320.23497,0,17.331752,55704
1005139,103616.3094,3,46.6552676,55099
1005140,64905.32849,1,3.632662194,62421
1005141,13068.63257,3,22.75763698,31054
1005142,175796.0877,2,19.74277514,204702
1005143,87488.55632,0,1.25887673,89806
1005144,38062.1606,3,5.629563348,15129
1005145,14311.6487,0,4.5494632,5412
1005146,31447.9945,3,5.21467166,24599
1005147,39754.40422,1,9.833756859,39270
1005148,0,0,14.87767154,48420
1005149,0,0,21.75986724,5151
1005150,0,2,0.884416848,5302
1005151,0,1,17.72915459,24686
1005153,168996.4217,0,46.4642555,126654
1005154,16297.77998,1,1.435794568,19430
1005155,0,2,3.7756252,11582
1005156,150494.8371,0,4.818923488,171356
1005157,46588.21754,0,16.897467,9274
1005158,53873.51009,1,0.137614638,78833
1005159,0,4,,25516
1005161,127327.7988,2,1.52552421,138811
1005162,48664.41593,0,15.96216649,17389
1005163,198801.3132,0,1.845222692,174662
1005164,64816.29119,0,78.6318333,72153
1005165,45362.53572,2,28.93137543,58006
1005166,60199.02323,4,1.1437467,103886
1005167,94681.37741,1,2.778782,76161
1005169,85999.28326,1,5.336543618,84578
1005170,45990.6238,0,26.78794,60041
1005172,165687.9584,3,33.62163797,166991
1005173,47112.30948,2,2.59932196,42785
1005174,0,0,16.12699936,7959
1005175,0,0,1.34446399,35517
1005177,99753.01097,2,71.7939477,78619
1005178,68797.44833,1,31.64372379,110865
1005180,87691.95508,1,1.58553596,62092
1005181,16533.61645,2,16.3571619,24938
1005182,99432.28926,1,,112582
1005183,0,0,9.58123857,41717
1005184,133659.1911,2,5.938472268,126896
1005185,133560.1591,1,82.9391583,85919
1005186,7018.940993,2,5.79698299,40188
1005187,84544.97897,1,2.3658152,32362
1005191,62726.01315,2,6.87891484,16498
1005192,0,0,19.946595,11599
1005193,100096.5668,4,12.2366897,76705
1005194,35600.45968,2,26.24821531,20034
1005195,50578.6221,1,41.52963976,21722
1005196,1511.659916,0,1.366143736,11770
1005197,20011.62448,2,,60436
1005198,45410.05681,0,14.787497,54384
1005199,31233.57677,0,22.49285443,25493
1005200,0,0,28.218714,30475
1005201,77245.26023,1,21.66493265,24837
1005203,0,0,2.44589725,15936
1005204,78840.86284,1,4.96767685,49978
1005205,119548.956,0,0.78995,121391
1005206,52986.65658,2,3.71168277,23372
1005207,19832.79096,0,18.18423549,8843
1005208,35277.60942,1,11.811511,60804
1005209,109453.4753,1,3.122913229,55595
1005210,45495.56207,1,19.94335311,31758
1005212,24613.7037,3,64.1419693,29869
1005213,9953.111825,0,19.5485256,7097
1005215,3037.415052,0,32.17529214,29143
1005217,116688.0276,2,1.99866656,33919
1005218,28067.22725,0,22.635645,15364
1005219,88494.80999,2,9.18366988,86032
1005220,186369.9556,0,23.46967439,194022
1005222,160562.5466,2,35.73332653,128235
1005223,93988.6664,1,5.6327541,58965
1005224,0,0,7.3487749,14393
1005225,179711.1705,1,2.434214124,127684
1005226,37716.49761,1,22.459323,35103
1005228,0,0,2.237432232,16459
1005229,0,2,18.44844551,30223
1005230,33331.44026,1,4.4261943,21957
1005232,106538.0304,2,24.28547238,50121
1005233,13617.71523,1,2.14216833,30658
1005234,130428.4408,1,0.4765134,107394
1005235,0,1,9.814156658,16734
1005236,7575.717217,1,43.4157289,10957
1005237,8564.281962,1,17.776533,11399
1005239,104320.615,0,11.31222967,93993
1005240,6377.035282,1,56.8361383,8132
1005241,6691.222825,1,22.8525144,22557
1005242,0,0,37.93785423,14662
1005243,66062.89446,1,,24864
1005246,69338.52738,3,15.36928336,46567
1005247,8172.111463,0,3.76341934,3585
1005248,0,2,32.7523582,28206
1005249,145199.4823,1,18.5877948,123607
1005250,154416.8516,0,32.987411,150812
1005251,70361.16532,0,8.2672941,74516
1005252,25424.2017,0,21.967386,54495
1005253,104397.9869,2,4.872893325,55387
1005254,0,1,2.72984355,23632
1005255,65815.27863,0,19.66697332,93445
1005256,189335.8414,0,21.5636818,227387
1005257,7096.245867,2,63.28626466,14018
1005258,39439.83254,0,41.34346867,42695
1005260,0,0,2.2441861,50522
1005261,9773.921762,0,3.685241173,33917
1005262,61903.14878,0,35.754836,16003
1005263,129067.6299,0,29.971556,155597
1005264,129254.1384,1,2.991884721,92098
1005265,80438.60848,0,49.72745287,114058
1005266,0,1,1.15886925,16578
1005267,45653.91155,1,9.649151239,13322
1005269,117114.921,2,2.9868231,94517
1005270,75266.75522,1,17.97241249,62483
1005271,80842.57251,2,1.6848266,80813
1005272,28268.02534,0,7.292615737,21538
1005273,194544.0751,0,6.197748994,136041
1005275,38073.35684,1,3.26718549,32007
1005276,13643.4799,1,1.57182825,21307
1005277,116788.599,0,22.81199489,109089
1005278,127710.5372,0,35.956512,80375
1005279,0,3,26.19147692,15877
1005280,60731.81144,1,28.984611,27189
1005281,75139.72808,0,2.5558679,107411
1005282,81698.53875,0,3.96879271,151256
1005283,118167.1591,2,2.73431761,78435
1005284,7951.26832,0,22.76439422,19799
1005285,3563.779282,0,19.72469257,30835
1005286,43043.1929,2,14.84745395,29958
1005287,34323.85498,2,39.8479871,52665
1005290,0,3,3.41241929,4485
1005291,30592.82626,0,18.7325373,8634
1005292,27365.79103,2,6.1252234,8659
1005293,97486.66764,3,5.883958851,29641
1005294,32171.27881,1,27.69113413,15573
1005296,0,0,26.887757,33220
1005297,29104.22977,1,5.11389957,35284
1005298,29222.90166,0,52.77971433,6099
1005299,0,1,2.593298742,2723
1005300,125689.2533,0,25.4942136,131446
1005301,57834.22492,1,21.77316471,16464
1005302,41410.97793,2,52.4848476,73160
1005303,0,0,42.46927675,14097
1005304,0,4,1.2435364,12140
1005305,70060.39542,0,23.35212775,88862
1005306,294941.0537,1,4.48217445,256585
1005307,16017.91226,1,23.98243293,12123
1005308,28661.62106,1,16.37337975,35768
1005310,84320.29178,0,32.278441,60638
1005311,1422.476926,0,27.38237174,18053
1005312,241715.7246,3,79.83566454,231780
1005313,19298.30597,1,23.62992863,18731
1005314,0,1,9.84758223,10041
1005315,73899.81576,1,24.562382,18446
1005316,0,1,1.89527215,18461
1005317,185610.8143,2,17.99968849,214337
1005318,0,1,17.2341,36035
1005319,117183.4965,0,5.852331,148365
1005321,90639.57298,2,,72986
1005322,15110.1828,1,5.51595362,15873
1005323,103701.6656,0,5.379336,69176
1005324,95565.75694,0,2.889713425,98674
1005325,0,3,4.855136462,17662
1005326,12410.73107,3,,5767
1005327,0,1,2.444716314,27419
1005328,60073.51111,1,2.791125,20099
1005329,307168.7973,1,7.86138385,267910
1005330,46243.05675,1,24.784118,33655
1005332,0,1,1.43245586,38015
1005333,206434.9251,1,27.99296264,214612
1005334,0,1,59.4199698,17112
1005335,72178.53662,1,5.34251693,73527
1005336,51790.72486,0,16.99194442,46607
1005337,90492.57073,2,19.39249334,78716
1005338,66607.96641,0,12.1697493,58373
1005339,30262.86285,1,34.6429684,26871
1005340,98249.23593,0,32.56534244,40681
1005341,53871.54518,2,,47808
1005342,19320.68126,0,17.23258317,11663
1005343,21172.07658,3,71.78433863,26882
1005344,111684.1231,1,47.39185483,65885
1005345,106005.8452,3,2.81113555,79603
1005346,40352.76974,0,0.14334573,37819
1005347,160927.1076,0,6.749252335,166029
1005348,9497.439399,0,0.591225681,17898
1005349,86027.45703,0,1.2692493,53749
1005350,65539.37173,1,24.59817319,82057
1005351,13143.93818,0,26.44127485,15658
1005352,82794.28191,1,3.837868558,113769
1005353,0,2,7.12739674,13000
1005355,39717.38871,1,2.38132168,57232
1005357,5786.147623,1,22.56321942,8962
1005359,334559.2035,3,49.5731788,336786
1005360,22135.40901,1,11.739318,20580
1005361,106200.8015,0,11.15219432,89331
1005362,0,1,21.12619459,35489
1005363,24448.85529,0,48.6444393,62578
1005364,223514.0584,1,14.159389,205029
1005365,75146.48091,0,19.9619211,146818
1005366,41841.21302,0,45.7552253,56261
1005367,207917.6808,1,14.1713272,228894
1005368,15521.26283,0,9.85646419,27973
1005369,70413.6399,3,11.9864445,78258
1005371,178937.8116,3,46.12524629,179048
1005373,84307.42012,2,27.931464,31261
1005374,58460.62518,1,27.26451865,39743
1005376,53903.34521,1,32.84282132,80976
1005377,623.8855155,1,54.92325,15259
1005378,162549.4385,1,22.79438942,96145
1005382,0,1,2.665447883,21816
1005383,93692.5577,1,31.5736797,40283
1005384,0,1,9.19138235,18792
1005385,42934.79632,0,5.636424523,66704
1005386,90214.13737,1,2.12946819,52985
1005387,260986.3405,2,1.6596216,254013
1005388,3489.312906,1,12.794984,7775
1005389,70560.41069,2,27.1925526,67167
1005390,135923.6881,0,4.15587461,138670
1005392,1127.065881,1,1.94976678,6864
1005393,68532.4669,1,19.66273799,64680
1005394,369070.5907,2,12.7816481,384565
1005395,106261.3575,1,57.8734472,66915
1005396,22741.76825,1,1.1298949,43788
1005397,202264.6986,3,23.8966768,183463
1005398,28807.83145,1,6.26514316,33704
1005399,20827.03434,0,2.128183867,22519
1005400,44115.1957,1,3.4619927,30126
1005401,129525.6124,1,37.89642466,81026
1005402,60150.37853,2,6.44974927,53375
1005403,35177.71765,0,16.22118714,59654
1005404,71614.14638,2,32.5437425,80998
1005406,0,0,56.27742552,21415
1005408,16372.12296,3,9.918625382,34455
1005410,47090.18444,0,2.37693432,10259
1005412,101323.9221,1,5.1711444,99373
1005413,60642.95915,0,,87884
1005414,24070.73069,0,28.1528389,2819
1005415,60947.63127,0,12.2784371,25496
1005416,72958.80906,0,84.3381617,39456
1005417,0,0,19.4241943,27483
1005418,95406.14113,2,46.31886454,78359
1005419,20433.53442,2,23.51358688,36420
1005420,44255.26223,3,,75351
1005421,24485.14774,0,58.5553423,9796
1005422,44557.51094,0,18.82324,33752
1005423,5676.945934,1,54.8479784,24323
1005424,122446.227,2,33.36941845,85786
1005425,0,0,24.75454528,7830
1005426,118771.3648,4,0.935522745,119485
1005427,60404.69095,1,2.518357,31037
1005428,173193.6568,0,15.93112573,199681
1005429,86243.90965,1,2.39593757,33747
1005430,97993.58816,2,14.84766,69323
1005431,35837.453,1,4.962453953,54957
1005432,60218.24848,2,39.8372485,50786
1005433,202180.1483,0,6.68712997,217479
1005434,131888.5149,2,6.94117597,149313
1005435,34805.99174,2,7.95361889,12946
1005436,4911.059254,1,5.4372487,30829
1005437,77367.12672,1,24.9252985,78217
1005438,0,0,31.43582312,8038
1005441,84880.55976,1,42.17398882,62720
1005443,170370.2918,2,4.8857199,171152
1005444,37580.96102,1,37.7372313,20173
1005445,42744.32657,1,,95471
1005446,0,1,21.37218,23967
1005447,60848.50421,1,9.35958961,57925
1005448,90654.53945,1,16.555412,99326
1005449,95451.23043,1,3.85752239,63770
1005450,73042.43069,3,28.934619,85806
1005451,32380.33668,3,7.159295139,90292
1005452,202460.741,1,,173068
1005453,177843.4952,0,,123757
1005454,34157.69982,0,1.36331126,50891
1005455,31706.1838,0,19.28197387,88971
1005456,51761.04943,4,33.762199,8653
1005457,33777.0434,0,21.68767544,38407
1005458,105094.4052,0,1.6457974,107626
1005459,44329.95537,0,22.3941152,52011
1005460,53159.33657,1,23.64592726,63471
1005461,10867.39894,0,3.333339,24647
1005462,41985.18292,0,1.5246164,31868
1005463,112738.9966,0,0.7153529,119849
1005464,13457.27425,0,22.4421882,56144
1005465,405.9945175,2,37.6616735,5421
1005466,88142.00929,0,21.91598484,99097
1005467,16327.83875,3,81.378848,16627
1005468,189900.0567,0,3.372397866,134833
1005469,75482.93826,1,15.63894469,30842
1005470,64173.70109,0,19.64981274,38757
1005472,113284.5612,0,35.3163253,132534
1005473,36401.98941,1,5.735613688,36962
1005475,193763.3875,1,,219240
1005477,39688.9553,1,17.84323164,7898
1005478,41355.44627,0,7.73895,15737
1005479,43855.4701,1,1.75545,37375
1005480,53764.88461,1,11.5579364,41940
1005481,8351.859386,1,14.5237588,12791
1005482,153745.8327,1,2.65189158,160372
1005483,107828.6391,2,5.3768588,87216
1005484,32573.66278,0,18.29859588,31035
1005485,9728.055323,0,5.8643859,42375
1005486,88179.96002,1,3.676782169,51543
1005488,33878.3317,1,2.948331886,47353
1005490,38579.03412,1,6.87695928,30132
1005491,135331.7582,0,5.49335589,88014
1005492,109637.6508,1,4.6558842,95434
1005493,133174.1389,0,23.5126975,182100
1005494,0,1,48.34524227,25375
1005495,0,0,17.498794,8084
1005497,66054.02046,2,41.96659446,94867
1005498,0,2,22.1139174,24800
1005499,46557.95227,0,0.878152681,34981
1005500,1870.078967,2,7.562569441,10895
1005501,177579.99,1,0.457665343,162145
1005502,77560.27701,1,6.427879948,49952
1005503,0,1,8.19743,4063
1005504,417352.0201,0,19.73961891,432865
1005505,96140.8698,3,12.68228923,23059
1005506,0,1,67.9824898,17032
1005507,4399.323648,1,11.83622283,22036
1005508,43424.25781,0,13.721882,18535
1005509,0,3,48.2991731,32839
1005511,397523.9698,1,36.4436549,364308
1005512,94360.53339,1,0.542541621,96597
1005513,93406.6402,2,13.73481,34292
1005514,11302.25103,0,2.49575314,37748
1005515,26400.28299,2,2.7243578,39308
1005516,55211.77747,1,11.16213514,49789
1005517,130417.9078,4,21.5159312,96737
1005518,35122.38682,0,6.74812499,54529
1005519,157323.0623,0,53.7581232,127470
1005520,48175.66458,2,8.99824739,71529
1005522,197998.8488,1,2.6918863,182487
1005523,140286.3211,2,41.7112941,93572
1005524,87281.47702,1,185.2737762,78676
1005525,387.4470588,1,18.79272352,2099
1005526,64869.94394,1,6.4176471,99662
1005527,12915.58619,0,,1467
1005528,31163.31645,1,7.9158919,16379
1005529,9950.295551,2,6.765655942,9835
1005530,165784.7347,0,,181538
1005531,175053.3344,1,23.862244,147709
1005532,71212.53836,3,7.83942838,38575
1005533,41214.68847,3,46.6429518,15845
1005534,79175.62871,1,32.8661243,19177
1005535,102214.272,2,,79380
1005536,197379.2912,1,7.63649848,189895
1005537,20931.0222,2,28.878271,31803
1005538,84461.30795,1,,46583
1005539,233032.3875,1,18.98624539,156481
1005540,7363.257952,0,2.9423171,27341
1005541,2770.628871,2,3.7822921,15864
1005543,180598.1388,0,26.3298469,116930
1005544,0,1,39.67246396,9680
1005545,81960.85045,1,15.4475778,111457
1005546,0,0,14.2341951,10135
1005547,38048.50344,0,52.22671788,57286
1005548,89640.92677,0,7.37392761,59482
1005549,6308.10968,2,1.29669225,16564
1005550,294816.94,0,19.2531587,242601
1005551,0,1,1.7131656,3026
1005552,47646.5726,0,7.74514931,14177
1005553,139032.2478,2,5.745393,84756
1005554,58564.0177,1,24.17949494,41595
1005555,288464.2746,0,1.87712463,237912
1005556,85657.87289,3,,82080
1005557,1476.133645,0,5.275749261,69954
1005558,118078.3827,1,9.247866117,113565
1005559,40941.12253,1,4.479211184,16503
1005560,33873.26743,0,7.55842461,56024
1005561,100338.2599,0,1.36112994,143617
1005562,0,1,2.98184158,35270
1005563,51331.07919,1,18.46624514,10658
1005564,0,2,7.78576175,20657
1005565,86430.04542,1,35.4914966,98283
1005566,40175.94971,1,7.191775873,74916
1005567,131553.5909,3,9.69497363,125553
1005568,139425.6184,2,8.71788935,144880
1005570,201755.0136,0,22.55714528,201704
1005571,57186.35096,1,56.6252531,56111
1005572,125557.6624,0,4.2938222,94390
1005573,97492.49767,3,5.77625657,64520
1005574,57076.33873,1,43.7585788,70314
1005575,19937.47858,1,9.63224177,38221
1005576,225234.5776,1,5.6918995,182906
1005578,45224.7436,0,43.537328,40385
1005580,108541.4174,0,59.174724,120821
1005581,56845.21626,0,1.898536177,19298
1005582,71521.06282,1,,95063
1005583,64592.01584,1,2.6595163,36290
1005584,30003.55627,0,77.66586193,35764
1005585,136000.1731,1,9.866433385,110057
1005586,31460.78628,0,0.39619249,22645
1005587,11423.14471,2,3.68635779,29747
1005588,0,1,19.894615,20949
1005589,25950.35381,1,27.6146237,8821
1005590,0,1,0.15134984,9613
1005591,0,0,12.73348138,8596
1005592,116423.8075,1,1.1885835,100934
1005593,84310.90074,0,26.8593662,77274
1005594,86896.17448,2,26.725444,66572
1005595,125247.7528,1,5.811252893,103487
1005596,82936.84976,0,3.445912153,68227
1005597,78166.50448,0,0.82245375,100447
1005598,51204.55163,1,15.99222,30081
1005599,187165.8699,0,0.659783521,157877
1005600,62318.60418,2,9.644411544,80361
1005602,32648.901,1,11.84659436,16700
1005604,190306.459,1,7.55769297,138198
