,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
46630,1001179,P00088642,M,51-55,1,B,2,1,5,8,17,7042
46631,1001179,P00298142,M,51-55,1,B,2,1,5,8,,7134
46632,1001179,P00254642,M,51-55,1,B,2,1,5,8,,6863
46633,1001179,P00183242,M,51-55,1,B,2,1,5,15,,7037
46634,1001179,P00183042,M,51-55,1,B,2,1,15,16,,16898
46635,1001179,P00246042,M,51-55,1,B,2,1,15,,,9088
46636,1001179,P00127342,M,51-55,1,B,2,1,1,2,15,11439
46637,1001179,P00110942,M,51-55,1,B,2,1,1,2,,19333
46638,1001179,P00184042,M,51-55,1,B,2,1,1,8,,19396
46639,1001179,P00132642,M,51-55,1,B,2,1,1,,,15630
46640,1001179,P00028042,M,51-55,1,B,2,1,1,16,,15913
46641,1001180,P00315642,F,51-55,20,C,0,1,8,13,,7794
46642,1001181,P00028442,M,36-45,7,A,3,1,1,8,16,7741
46643,1001181,P00128142,M,36-45,7,A,3,1,1,5,18,7685
46644,1001181,P00019942,M,36-45,7,A,3,1,1,,,15901
46645,1001181,P00092842,M,36-45,7,A,3,1,1,2,16,8028
46646,1001181,P00221142,M,36-45,7,A,3,1,1,,,8260
46647,1001181,P00352442,M,36-45,7,A,3,1,1,17,,4156
46648,1001181,P00261242,M,36-45,7,A,3,1,1,17,,4439
46649,1001181,P00320242,M,36-45,7,A,3,1,1,8,,4445
46650,1001181,P00295742,M,36-45,7,A,3,1,8,,,6063
46651,1001181,P00178642,M,36-45,7,A,3,1,5,15,,5242
46652,1001181,P00092442,M,36-45,7,A,3,1,2,4,,6401
46653,1001181,P00325742,M,36-45,7,A,3,1,2,9,,6963
46654,1001181,P00346542,M,36-45,7,A,3,1,10,13,16,14677
46655,1001181,P00204242,M,36-45,7,A,3,1,6,8,,12018
46656,1001181,P00101042,M,36-45,7,A,3,1,5,12,,3609
46657,1001181,P00331242,M,36-45,7,A,3,1,12,17,,1373
46658,1001181,P0096442,M,36-45,7,A,3,1,4,5,12,2053
46659,1001181,P00273442,M,36-45,7,A,3,1,12,14,17,1061
46660,1001181,P00199142,M,36-45,7,A,3,1,5,8,14,6998
46661,1001181,P00271542,M,36-45,7,A,3,1,18,,,2394
46662,1001181,P00326242,M,36-45,7,A,3,1,2,18,,9539
46663,1001181,P00285442,M,36-45,7,A,3,1,8,,,5955
46664,1001181,P00356942,M,36-45,7,A,3,1,8,17,,7978
46665,1001181,P00313242,M,36-45,7,A,3,1,8,,,7839
46666,1001181,P00004142,M,36-45,7,A,3,1,8,17,,8046
46667,1001181,P00178142,M,36-45,7,A,3,1,8,17,,5852
46668,1001181,P00304442,M,36-45,7,A,3,1,1,16,,7940
46669,1001181,P00203142,M,36-45,7,A,3,1,16,,,12627
46670,1001181,P00022642,M,36-45,7,A,3,1,5,8,,5366
46671,1001181,P00331942,M,36-45,7,A,3,1,5,,,5304
46672,1001181,P00078742,M,36-45,7,A,3,1,5,8,14,5199
46673,1001181,P00282742,M,36-45,7,A,3,1,5,,,5247
46674,1001181,P00114142,M,36-45,7,A,3,1,8,,,6011
46675,1001181,P00157342,M,36-45,7,A,3,1,8,,,7866
46676,1001181,P00064842,M,36-45,7,A,3,1,8,,,6106
46677,1001181,P00147342,M,36-45,7,A,3,1,15,16,,8672
46678,1001181,P00040442,M,36-45,7,A,3,1,5,14,,8594
46679,1001181,P00011242,M,36-45,7,A,3,1,7,,,12256
46680,1001181,P00195142,M,36-45,7,A,3,1,8,,,3960
46681,1001181,P00316642,M,36-45,7,A,3,1,4,5,,1400
46682,1001181,P00256042,M,36-45,7,A,3,1,6,8,16,12649
46683,1001181,P00318142,M,36-45,7,A,3,1,2,,,3358
46684,1001181,P00083742,M,36-45,7,A,3,1,2,17,,6735
46685,1001181,P00197042,M,36-45,7,A,3,1,5,,,5305
46686,1001181,P00104642,M,36-45,7,A,3,1,8,,,6204
46687,1001181,P00285242,M,36-45,7,A,3,1,17,,,2844
46688,1001181,P00166342,M,36-45,7,A,3,1,8,16,,5956
46689,1001181,P00304142,M,36-45,7,A,3,1,5,11,,5432
46690,1001181,P00348242,M,36-45,7,A,3,1,8,,,6022
46691,1001181,P00047842,M,36-45,7,A,3,1,8,,,4072
46692,1001181,P00292342,M,36-45,7,A,3,1,8,,,6069
46693,1001181,P00265442,M,36-45,7,A,3,1,5,,,3431
46694,1001181,P00164642,M,36-45,7,A,3,1,5,14,,3768
46695,1001181,P00209242,M,36-45,7,A,3,1,8,,,6012
46696,1001181,P00232642,M,36-45,7,A,3,1,8,,,3895
46697,1001181,P00129242,M,36-45,7,A,3,1,5,,,5475
46698,1001181,P00230242,M,36-45,7,A,3,1,3,15,,5741
46699,1001181,P00346642,M,36-45,7,A,3,1,8,,,2165
46700,1001181,P00101842,M,36-45,7,A,3,1,6,16,,12398
46701,1001181,P00029142,M,36-45,7,A,3,1,8,,,4214
46702,1001181,P00286642,M,36-45,7,A,3,1,11,14,,3105
46703,1001181,P00050742,M,36-45,7,A,3,1,5,,,3738
46704,1001181,P00226642,M,36-45,7,A,3,1,5,6,,5255
46705,1001182,P00114942,M,0-17,10,B,3,0,1,15,16,15755
46706,1001182,P00255842,M,0-17,10,B,3,0,16,,,12191
46707,1001182,P00035542,M,0-17,10,B,3,0,3,4,12,7915
46708,1001182,P00004442,M,0-17,10,B,3,0,1,2,,8010
46709,1001182,P00272542,M,0-17,10,B,3,0,8,,,7852
46710,1001182,P00155442,M,0-17,10,B,3,0,1,11,15,7761
46711,1001182,P00053342,M,0-17,10,B,3,0,1,2,4,4111
46712,1001182,P00112142,M,0-17,10,B,3,0,1,2,14,19483
46713,1001182,P00339042,M,0-17,10,B,3,0,5,,,8670
46714,1001182,P00118742,M,0-17,10,B,3,0,5,11,,7033
46715,1001182,P00161942,M,0-17,10,B,3,0,5,8,,7123
46716,1001182,P00074142,M,0-17,10,B,3,0,3,4,12,5726
46717,1001183,P00200642,M,36-45,19,B,1,0,10,16,,23390
46718,1001183,P00289942,M,36-45,19,B,1,0,3,4,5,10877
46719,1001183,P00112442,M,36-45,19,B,1,0,6,8,,16614
46720,1001183,P00251442,M,36-45,19,B,1,0,5,,,5180
46721,1001183,P00117942,M,36-45,19,B,1,0,5,15,,6951
46722,1001183,P00285842,M,36-45,19,B,1,0,5,,,5338
46723,1001183,P00197042,M,36-45,19,B,1,0,5,,,8835
46724,1001183,P00183242,M,36-45,19,B,1,0,5,15,,5300
46725,1001183,P00052842,M,36-45,19,B,1,0,10,15,,18892
46726,1001183,P00127842,M,36-45,19,B,1,0,1,2,15,11514
46727,1001184,P00192842,F,26-35,4,C,1,1,5,14,,5374
46728,1001184,P00037142,F,26-35,4,C,1,1,1,2,5,11509
46729,1001184,P00221342,F,26-35,4,C,1,1,1,2,5,11655
46730,1001184,P00273542,F,26-35,4,C,1,1,8,14,,2150
46731,1001184,P00351142,F,26-35,4,C,1,1,1,8,17,19341
46732,1001184,P00320742,F,26-35,4,C,1,1,1,4,9,8027
46733,1001184,P00035142,F,26-35,4,C,1,1,1,5,,11550
46734,1001184,P00129342,F,26-35,4,C,1,1,1,5,15,7797
46735,1001184,P00303542,F,26-35,4,C,1,1,5,,,3496
46736,1001184,P00186242,F,26-35,4,C,1,1,4,5,,2160
46737,1001185,P00228342,F,36-45,1,C,3,0,1,13,16,8010
46738,1001185,P00001942,F,36-45,1,C,3,0,5,,,2006
46739,1001185,P00196142,F,36-45,1,C,3,0,3,4,5,8074
46740,1001185,P00173842,F,36-45,1,C,3,0,1,2,15,15418
46741,1001185,P00117942,F,36-45,1,C,3,0,5,15,,8781
46742,1001186,P00114942,M,18-25,19,A,1,1,1,15,16,15390
46743,1001186,P00240142,M,18-25,19,A,1,1,5,,,7060
46744,1001186,P00130642,M,18-25,19,A,1,1,11,16,,6160
46745,1001186,P00184242,M,18-25,19,A,1,1,9,15,,9126
46746,1001186,P00001242,M,18-25,19,A,1,1,5,11,,6869
46747,1001186,P00369342,M,18-25,19,A,1,1,11,,,3169
46748,1001186,P00284742,M,18-25,19,A,1,1,5,12,,8754
46749,1001186,P00116842,M,18-25,19,A,1,1,2,5,8,12807
46750,1001186,P00123842,M,18-25,19,A,1,1,11,15,,6032
46751,1001188,P00110942,M,46-50,7,C,2,0,1,2,,15334
46752,1001189,P00003942,M,26-35,0,C,1,0,5,14,,7167
46753,1001191,P00370642,F,36-45,0,B,3,1,8,16,,4029
46754,1001191,P00246342,F,36-45,0,B,3,1,11,15,,7510
46755,1001191,P00271242,F,36-45,0,B,3,1,8,14,,10051
46756,1001193,P00328042,M,26-35,12,C,3,1,8,14,,6135
46757,1001193,P00223542,M,26-35,12,C,3,1,1,8,17,8210
46758,1001193,P00147942,M,26-35,12,C,3,1,1,16,,7585
46759,1001193,P00046142,M,26-35,12,C,3,1,1,16,,12078
46760,1001193,P00014842,M,26-35,12,C,3,1,1,2,5,7586
46761,1001193,P00153142,M,26-35,12,C,3,1,1,8,,8150
46762,1001193,P00359742,M,26-35,12,C,3,1,1,5,,8327
46763,1001193,P00003942,M,26-35,12,C,3,1,5,14,,7014
46764,1001193,P00303042,M,26-35,12,C,3,1,5,,,6938
46765,1001193,P0095642,M,26-35,12,C,3,1,5,,,6852
46766,1001193,P00057342,M,26-35,12,C,3,1,4,5,,2103
46767,1001193,P00134942,M,26-35,12,C,3,1,5,14,,5453
46768,1001193,P00195642,M,26-35,12,C,3,1,5,,,3577
46769,1001194,P00288042,F,26-35,1,B,1,1,8,,,7947
46770,1001194,P00331042,F,26-35,1,B,1,1,5,8,,7176
46771,1001194,P00118242,F,26-35,1,B,1,1,5,8,,6981
46772,1001194,P00027442,F,26-35,1,B,1,1,8,16,,8064
46773,1001194,P00039542,F,26-35,1,B,1,1,8,,,5904
46774,1001194,P00158642,F,26-35,1,B,1,1,8,14,,5825
46775,1001194,P00089342,F,26-35,1,B,1,1,8,,,9942
46776,1001194,P00066742,F,26-35,1,B,1,1,13,16,,769
46777,1001194,P00187842,F,26-35,1,B,1,1,1,16,,11624
46778,1001194,P00351342,F,26-35,1,B,1,1,1,2,16,11373
46779,1001194,P00219542,F,26-35,1,B,1,1,5,6,,3743
46780,1001194,P00223242,F,26-35,1,B,1,1,5,14,,5399
46781,1001194,P00218642,F,26-35,1,B,1,1,5,,,5380
46782,1001194,P00018842,F,26-35,1,B,1,1,8,,,4128
46783,1001194,P00021142,F,26-35,1,B,1,1,5,,,5243
46784,1001194,P00274942,F,26-35,1,B,1,1,8,,,4058
46785,1001194,P00005142,F,26-35,1,B,1,1,5,,,7122
46786,1001194,P0094242,F,26-35,1,B,1,1,8,,,9909
46787,1001195,P00293042,F,0-17,10,C,1,0,8,,,7948
46788,1001195,P00248142,F,0-17,10,C,1,0,5,,,8887
46789,1001195,P00256742,F,0-17,10,C,1,0,8,,,8073
46790,1001195,P00242142,F,0-17,10,C,1,0,5,9,,8892
46791,1001195,P00191742,F,0-17,10,C,1,0,4,11,,2740
46792,1001196,P00117442,F,18-25,14,C,3,0,5,14,,7054
46793,1001196,P00296242,F,18-25,14,C,3,0,8,,,9901
46794,1001196,P00129542,F,18-25,14,C,3,0,8,14,,7809
46795,1001196,P00237542,F,18-25,14,C,3,0,1,15,16,15225
46796,1001196,P00190042,F,18-25,14,C,3,0,3,4,5,10809
46797,1001196,P00213742,F,18-25,14,C,3,0,8,,,5988
46798,1001196,P00170442,F,18-25,14,C,3,0,5,,,6889
46799,1001197,P00148642,M,36-45,1,C,1,0,6,10,13,20231
46800,1001197,P00059442,M,36-45,1,C,1,0,6,8,16,19908
46801,1001198,P00244742,M,0-17,10,C,1,0,11,,,4428
46802,1001198,P00146242,M,0-17,10,C,1,0,4,5,,771
46803,1001198,P00112542,M,0-17,10,C,1,0,1,11,15,15216
46804,1001198,P00062842,M,0-17,10,C,1,0,1,2,13,19182
46805,1001199,P00233942,M,51-55,13,C,4+,1,1,15,,15750
46806,1001199,P00106642,M,51-55,13,C,4+,1,7,,,12723
46807,1001199,P00138542,M,51-55,13,C,4+,1,5,6,,7075
46808,1001199,P00004342,M,51-55,13,C,4+,1,8,,,3944
46809,1001199,P00210342,M,51-55,13,C,4+,1,3,4,,8174
46810,1001199,P00115142,M,51-55,13,C,4+,1,1,8,17,19197
46811,1001199,P00113642,M,51-55,13,C,4+,1,8,,,6030
46812,1001199,P00115542,M,51-55,13,C,4+,1,8,,,8021
46813,1001199,P00183242,M,51-55,13,C,4+,1,5,15,,5332
46814,1001199,P00085442,M,51-55,13,C,4+,1,12,14,,1370
46815,1001200,P00247542,M,0-17,0,C,4+,0,8,16,,5893
46816,1001200,P00240242,M,0-17,0,C,4+,0,1,15,16,19642
46817,1001200,P00307342,M,0-17,0,C,4+,0,8,,,5978
46818,1001200,P00021742,M,0-17,0,C,4+,0,5,,,5293
46819,1001200,P00238442,M,0-17,0,C,4+,0,6,,,12027
46820,1001201,P00307342,M,18-25,4,C,4+,0,8,,,7947
46821,1001201,P00278442,M,18-25,4,C,4+,0,11,,,1669
46822,1001202,P00264542,M,36-45,12,B,0,0,2,15,16,3387
46823,1001202,P00110942,M,36-45,12,B,0,0,1,2,,18972
46824,1001202,P00114342,M,36-45,12,B,0,0,1,8,17,15216
46825,1001202,P00182142,M,36-45,12,B,0,0,1,5,6,11547
46826,1001202,P00036842,M,36-45,12,B,0,0,1,14,16,15874
46827,1001202,P00078542,M,36-45,12,B,0,0,1,2,16,12101
46828,1001202,P00270542,M,36-45,12,B,0,0,1,6,8,12020
46829,1001202,P00129742,M,36-45,12,B,0,0,5,8,,3709
46830,1001202,P00232342,M,36-45,12,B,0,0,11,,,1746
46831,1001202,P00105242,M,36-45,12,B,0,0,11,,,1660
46832,1001202,P00286042,M,36-45,12,B,0,0,18,,,3757
46833,1001202,P00355142,M,36-45,12,B,0,0,1,15,,15647
46834,1001202,P00332242,M,36-45,12,B,0,0,1,16,,15456
46835,1001202,P00274942,M,36-45,12,B,0,0,8,,,6071
46836,1001202,P00113042,M,36-45,12,B,0,0,11,16,,4427
46837,1001202,P00174442,M,36-45,12,B,0,0,5,,,5353
46838,1001202,P00031842,M,36-45,12,B,0,0,1,5,12,11410
46839,1001203,P00100642,F,26-35,1,A,3,0,5,15,,5256
46840,1001203,P00334242,F,26-35,1,A,3,0,1,8,,15863
46841,1001203,P00295742,F,26-35,1,A,3,0,8,,,7885
46842,1001203,P00182842,F,26-35,1,A,3,0,5,,,7170
46843,1001203,P00024042,F,26-35,1,A,3,0,7,,,20564
46844,1001203,P00237542,F,26-35,1,A,3,0,1,15,16,19706
46845,1001203,P00110042,F,26-35,1,A,3,0,5,14,,6854
46846,1001203,P00003442,F,26-35,1,A,3,0,4,5,8,3539
46847,1001203,P00154642,F,26-35,1,A,3,0,8,,,7833
46848,1001203,P00141542,F,26-35,1,A,3,0,5,,,6860
46849,1001203,P00033342,F,26-35,1,A,3,0,5,14,,8830
46850,1001203,P00051642,F,26-35,1,A,3,0,8,,,9702
46851,1001203,P00032842,F,26-35,1,A,3,0,8,,,7995
46852,1001203,P00108842,F,26-35,1,A,3,0,5,15,,6889
46853,1001203,P00171842,F,26-35,1,A,3,0,8,14,,7939
46854,1001203,P00242142,F,26-35,1,A,3,0,5,9,,6907
46855,1001203,P00016042,F,26-35,1,A,3,0,1,16,,15196
46856,1001203,P00052542,F,26-35,1,A,3,0,8,,,7920
46857,1001203,P00186642,F,26-35,1,A,3,0,2,4,15,16202
46858,1001203,P00030842,F,26-35,1,A,3,0,1,2,15,7900
46859,1001203,P00291042,F,26-35,1,A,3,0,8,,,8135
46860,1001203,P00036042,F,26-35,1,A,3,0,8,,,7862
46861,1001203,P00302642,F,26-35,1,A,3,0,16,,,16279
46862,1001203,P00259942,F,26-35,1,A,3,0,16,,,12471
46863,1001203,P0096342,F,26-35,1,A,3,0,8,,,6192
46864,1001203,P00165242,F,26-35,1,A,3,0,8,14,,6178
46865,1001203,P00050742,F,26-35,1,A,3,0,5,,,5181
46866,1001203,P00032942,F,26-35,1,A,3,0,15,16,,12956
46867,1001203,P00143342,F,26-35,1,A,3,0,1,14,16,7690
46868,1001204,P00110742,M,26-35,7,B,4+,0,1,2,8,19248
46869,1001204,P00277642,M,26-35,7,B,4+,0,2,3,10,16241
46870,1001204,P00145042,M,26-35,7,B,4+,0,1,2,5,15400
46871,1001205,P00303742,F,55+,0,C,1,1,8,,,9932
46872,1001205,P00230842,F,55+,0,C,1,1,8,,,9707
46873,1001205,P00019242,F,55+,0,C,1,1,8,,,6117
46874,1001205,P00216742,F,55+,0,C,1,1,5,,,6857
46875,1001206,P00233542,F,51-55,7,C,1,1,1,15,,19278
46876,1001206,P00127842,F,51-55,7,C,1,1,1,2,15,19594
46877,1001206,P00247942,F,51-55,7,C,1,1,5,14,15,7072
46878,1001206,P00212042,F,51-55,7,C,1,1,13,15,,751
46879,1001206,P00193642,F,51-55,7,C,1,1,2,3,4,16189
46880,1001208,P00274142,M,26-35,0,C,1,1,1,,,15502
46881,1001209,P00112142,M,36-45,7,C,1,1,1,2,14,18971
46882,1001209,P00266642,M,36-45,7,C,1,1,1,8,9,15907
46883,1001209,P00222942,M,36-45,7,C,1,1,1,2,8,11820
46884,1001209,P00357042,M,36-45,7,C,1,1,5,,,7185
46885,1001209,P00352742,M,36-45,7,C,1,1,1,,,7962
46886,1001209,P00233842,M,36-45,7,C,1,1,1,15,,11392
46887,1001209,P00123142,M,36-45,7,C,1,1,11,,,3011
46888,1001210,P00041342,M,26-35,17,C,1,1,11,15,16,3176
46889,1001210,P00025442,M,26-35,17,C,1,1,1,2,9,19343
46890,1001210,P00118642,M,26-35,17,C,1,1,1,8,14,15811
46891,1001211,P00112142,M,18-25,4,A,1,0,1,2,14,7652
46892,1001211,P00113642,M,18-25,4,A,1,0,8,,,6079
46893,1001211,P00362642,M,18-25,4,A,1,0,8,18,,4179
46894,1001211,P00271542,M,18-25,4,A,1,0,18,,,3134
46895,1001211,P00183342,M,18-25,4,A,1,0,5,15,18,2028
46896,1001211,P00116842,M,18-25,4,A,1,0,2,5,8,9639
46897,1001211,P00012142,M,18-25,4,A,1,0,5,,,6894
46898,1001211,P00350642,M,18-25,4,A,1,0,8,,,7845
46899,1001211,P00120942,M,18-25,4,A,1,0,8,,,6039
46900,1001211,P00151742,M,18-25,4,A,1,0,8,15,16,4001
46901,1001211,P00014842,M,18-25,4,A,1,0,1,2,5,3979
46902,1001211,P00303742,M,18-25,4,A,1,0,8,,,9989
46903,1001211,P00279642,M,18-25,4,A,1,0,7,,,20334
46904,1001211,P00283142,M,18-25,4,A,1,0,13,14,16,742
46905,1001211,P00052242,M,18-25,4,A,1,0,8,,,7895
46906,1001211,P00029942,M,18-25,4,A,1,0,8,,,8060
46907,1001211,P00054942,M,18-25,4,A,1,0,5,8,,7044
46908,1001211,P00162642,M,18-25,4,A,1,0,5,8,,5279
46909,1001211,P00145042,M,18-25,4,A,1,0,1,2,5,8133
46910,1001211,P00251442,M,18-25,4,A,1,0,5,,,8822
46911,1001211,P00129342,M,18-25,4,A,1,0,1,5,15,11809
46912,1001211,P00250642,M,18-25,4,A,1,0,11,,,4705
46913,1001212,P0099442,F,51-55,1,C,1,0,6,8,,16312
46914,1001212,P00148842,F,51-55,1,C,1,0,6,8,16,15976
46915,1001214,P00362642,M,55+,13,C,1,1,8,18,,9833
46916,1001214,P00183442,M,55+,13,C,1,1,1,2,,15800
46917,1001215,P00361842,M,36-45,17,C,0,0,15,16,,12884
46918,1001215,P00274942,M,36-45,17,C,0,0,8,,,9781
46919,1001215,P00243942,M,36-45,17,C,0,0,1,2,15,15860
46920,1001215,P00105342,M,36-45,17,C,0,0,1,2,15,19107
46921,1001215,P00187442,M,36-45,17,C,0,0,2,4,5,9903
46922,1001215,P00127742,M,36-45,17,C,0,0,1,2,15,12085
46923,1001216,P00086242,M,26-35,2,A,1,1,10,,,23949
46924,1001216,P00112542,M,26-35,2,A,1,1,1,11,15,11684
46925,1001216,P00127342,M,26-35,2,A,1,1,1,2,15,12042
46926,1001216,P00120742,M,26-35,2,A,1,1,8,12,17,6031
46927,1001216,P00332242,M,26-35,2,A,1,1,1,16,,11415
46928,1001216,P00178542,M,26-35,2,A,1,1,8,13,,9718
46929,1001217,P00113242,M,26-35,12,A,3,0,1,6,8,19486
46930,1001218,P00351142,M,55+,15,B,0,1,1,8,17,11393
46931,1001218,P00220442,M,55+,15,B,0,1,5,14,,7151
46932,1001218,P00274342,M,55+,15,B,0,1,2,8,14,6794
46933,1001218,P00321042,M,55+,15,B,0,1,1,17,,11778
46934,1001218,P00100842,M,55+,15,B,0,1,5,,,8717
46935,1001218,P00246342,M,55+,15,B,0,1,11,15,,6019
46936,1001219,P00121642,M,26-35,7,C,3,1,5,14,,7018
46937,1001219,P00330442,M,26-35,7,C,3,1,5,14,,6913
46938,1001219,P00183942,M,26-35,7,C,3,1,3,4,,10921
46939,1001219,P00275842,M,26-35,7,C,3,1,2,9,15,9539
46940,1001219,P00118442,M,26-35,7,C,3,1,1,2,,19221
46941,1001219,P00173342,M,26-35,7,C,3,1,1,6,14,19207
46942,1001219,P00112642,M,26-35,7,C,3,1,1,2,5,11600
46943,1001219,P00136842,M,26-35,7,C,3,1,1,8,16,15820
46944,1001219,P00050442,M,26-35,7,C,3,1,1,8,13,15182
46945,1001219,P00063342,M,26-35,7,C,3,1,1,2,9,8258
46946,1001219,P00085342,M,26-35,7,C,3,1,10,13,,23585
46947,1001219,P00233842,M,26-35,7,C,3,1,1,15,,8315
46948,1001220,P00147942,M,0-17,10,A,3,0,1,16,,7703
46949,1001220,P0096142,M,0-17,10,A,3,0,3,4,,8252
46950,1001220,P00057542,M,0-17,10,A,3,0,3,4,5,11049
46951,1001220,P00114442,M,0-17,10,A,3,0,5,6,,6907
46952,1001220,P00117442,M,0-17,10,A,3,0,5,14,,8878
46953,1001220,P00302442,M,0-17,10,A,3,0,5,6,,3465
46954,1001220,P00303442,M,0-17,10,A,3,0,1,8,14,11712
46955,1001220,P00154642,M,0-17,10,A,3,0,8,,,8004
46956,1001220,P00010242,M,0-17,10,A,3,0,5,,,8626
46957,1001220,P00183642,M,0-17,10,A,3,0,4,5,9,2167
46958,1001220,P00356742,M,0-17,10,A,3,0,5,,,8695
46959,1001220,P00061842,M,0-17,10,A,3,0,5,,,8642
46960,1001220,P00316742,M,0-17,10,A,3,0,4,5,,2861
46961,1001220,P00057342,M,0-17,10,A,3,0,4,5,,3491
46962,1001220,P00262442,M,0-17,10,A,3,0,4,5,,1377
46963,1001220,P00218042,M,0-17,10,A,3,0,5,,,7011
46964,1001221,P00201342,M,18-25,0,B,1,0,1,2,9,15713
46965,1001221,P00191142,M,18-25,0,B,1,0,4,15,,2741
46966,1001221,P00244142,M,18-25,0,B,1,0,1,2,15,15635
46967,1001221,P00013742,M,18-25,0,B,1,0,5,,,8742
46968,1001221,P00051942,M,18-25,0,B,1,0,5,6,11,5480
46969,1001221,P00158542,M,18-25,0,B,1,0,5,6,13,8770
46970,1001221,P00345242,M,18-25,0,B,1,0,5,11,,7117
46971,1001221,P00125642,M,18-25,0,B,1,0,5,14,,6860
46972,1001221,P00065242,M,18-25,0,B,1,0,2,3,4,13014
46973,1001222,P00251242,M,36-45,0,C,4+,0,5,11,,5327
46974,1001223,P00350142,M,26-35,2,C,4+,0,8,17,,10042
46975,1001223,P00085342,M,26-35,2,C,4+,0,10,13,,23195
46976,1001223,P00033642,M,26-35,2,C,4+,0,5,8,,5432
46977,1001223,P00294542,M,26-35,2,C,4+,0,8,,,7896
46978,1001224,P00109142,M,51-55,13,B,4+,0,8,17,,10078
46979,1001224,P00086242,M,51-55,13,B,4+,0,10,,,23635
46980,1001224,P00350042,M,51-55,13,B,4+,0,6,8,,20323
46981,1001224,P00119242,M,51-55,13,B,4+,0,18,,,3775
46982,1001224,P00241142,M,51-55,13,B,4+,0,8,,,9946
46983,1001224,P00368342,M,51-55,13,B,4+,0,5,,,7130
46984,1001224,P00109242,M,51-55,13,B,4+,0,6,8,10,20333
46985,1001224,P00276142,M,51-55,13,B,4+,0,12,,,1766
46986,1001224,P00049542,M,51-55,13,B,4+,0,8,,,6118
46987,1001224,P00188542,M,51-55,13,B,4+,0,5,8,14,7053
46988,1001224,P00182442,M,51-55,13,B,4+,0,5,11,,5173
46989,1001224,P00035942,M,51-55,13,B,4+,0,1,5,18,7758
46990,1001224,P00271242,M,51-55,13,B,4+,0,8,14,,9842
46991,1001224,P0099042,M,51-55,13,B,4+,0,5,12,14,5266
46992,1001224,P00280342,M,51-55,13,B,4+,0,16,,,16225
46993,1001224,P00234142,M,51-55,13,B,4+,0,1,,,15733
46994,1001224,P00189042,M,51-55,13,B,4+,0,8,,,8039
46995,1001224,P00193542,M,51-55,13,B,4+,0,1,2,,11963
46996,1001224,P00007942,M,51-55,13,B,4+,0,8,,,6131
46997,1001224,P00022742,M,51-55,13,B,4+,0,8,,,8091
46998,1001224,P00355342,M,51-55,13,B,4+,0,8,,,8036
46999,1001225,P00014642,M,46-50,7,C,1,1,8,14,17,9856
47000,1001226,P00364842,M,18-25,20,C,2,0,5,16,,7050
47001,1001227,P00118942,M,51-55,1,B,2,0,8,,,9955
47002,1001227,P00286842,M,51-55,1,B,2,0,5,8,,8770
47003,1001227,P00270242,M,51-55,1,B,2,0,8,,,9831
47004,1001228,P00163142,M,26-35,1,C,4+,1,6,8,,8737
47005,1001228,P00113642,M,26-35,1,C,4+,1,8,,,9770
47006,1001228,P00223542,M,26-35,1,C,4+,1,1,8,17,7731
47007,1001228,P00103642,M,26-35,1,C,4+,1,7,,,16908
47008,1001228,P00150342,M,26-35,1,C,4+,1,8,14,,6033
47009,1001228,P00109242,M,26-35,1,C,4+,1,6,8,10,16424
47010,1001228,P00111942,M,26-35,1,C,4+,1,8,17,,10002
47011,1001228,P00057742,M,26-35,1,C,4+,1,2,8,18,12742
47012,1001228,P00324942,M,26-35,1,C,4+,1,5,,,5363
47013,1001228,P00035942,M,26-35,1,C,4+,1,1,5,18,11642
47014,1001228,P00216142,M,26-35,1,C,4+,1,1,16,,15618
47015,1001228,P00146742,M,26-35,1,C,4+,1,1,13,14,15864
47016,1001229,P00058042,F,26-35,4,C,0,1,8,16,,7936
47017,1001230,P00220442,M,26-35,11,B,2,0,5,14,,6943
47018,1001230,P00100442,M,26-35,11,B,2,0,2,4,5,16135
47019,1001230,P00184942,M,26-35,11,B,2,0,1,8,17,15764
47020,1001230,P00105142,M,26-35,11,B,2,0,1,2,15,15635
47021,1001230,P00000942,M,26-35,11,B,2,0,1,,,8108
47022,1001230,P00129842,M,26-35,11,B,2,0,6,8,15,20655
47023,1001230,P00345742,M,26-35,11,B,2,0,1,2,15,15705
47024,1001230,P00251642,M,26-35,11,B,2,0,1,2,4,12115
47025,1001230,P00255742,M,26-35,11,B,2,0,3,4,,10854
47026,1001230,P00295842,M,26-35,11,B,2,0,5,8,,8730
47027,1001230,P00211942,M,26-35,11,B,2,0,8,,,8021
47028,1001230,P00300642,M,26-35,11,B,2,0,5,14,,6884
47029,1001230,P00182642,M,26-35,11,B,2,0,2,4,9,16461
47030,1001231,P00279542,M,26-35,12,C,1,0,8,,,7777
47031,1001231,P00214442,M,26-35,12,C,1,0,8,,,5885
47032,1001231,P00265242,M,26-35,12,C,1,0,5,8,,7146
47033,1001231,P00110942,M,26-35,12,C,1,0,1,2,,15507
47034,1001231,P00147942,M,26-35,12,C,1,0,1,16,,15857
47035,1001231,P00170442,M,26-35,12,C,1,0,5,,,6873
47036,1001231,P00187842,M,26-35,12,C,1,0,1,16,,11881
47037,1001232,P00110842,F,18-25,4,C,2,0,1,2,5,18962
